Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
171,2016-08-18 21:20:51,2016-08-18 21:23:43,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3185,City Hall,40.7177325,-74.043845,26290,Subscriber,1957,1
209,2016-08-18 21:20:59,2016-08-18 21:24:29,3211,Newark Ave,40.72152515,-74.046304543,3279,Dixon Mills,40.721630142638354,-74.04996782541275,24550,Subscriber,1986,1
255,2016-08-18 21:21:05,2016-08-18 21:25:20,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,26157,Subscriber,1985,2
407,2016-08-18 21:22:24,2016-08-18 21:29:12,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,24684,Subscriber,1962,1
1783,2016-08-18 21:22:27,2016-08-18 21:52:10,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,24488,Customer,,0
450,2016-08-18 21:25:05,2016-08-18 21:32:35,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24411,Subscriber,1982,1
172,2016-08-18 21:25:48,2016-08-18 21:28:41,3203,Hamilton Park,40.727595966,-74.044247311,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,24603,Subscriber,1980,1
1318,2016-08-18 21:26:34,2016-08-18 21:48:33,3211,Newark Ave,40.72152515,-74.046304543,3196,Riverview Park,40.7443187,-74.0439909,26268,Subscriber,1989,1
232,2016-08-18 21:26:35,2016-08-18 21:30:28,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24494,Subscriber,1990,1
234,2016-08-18 21:26:38,2016-08-18 21:30:32,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24686,Subscriber,1990,1
837,2016-08-18 21:28:10,2016-08-18 21:42:07,3187,Warren St,40.7211236,-74.03805095,3195,Sip Ave,40.73074262530658,-74.06378388404846,26317,Subscriber,1988,1
1151,2016-08-18 21:28:55,2016-08-18 21:48:06,3210,Pershing Field,40.742677141,-74.051788633,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26232,Subscriber,1965,1
351,2016-08-18 21:29:04,2016-08-18 21:34:56,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3275,Columbus Drive,40.71835519823214,-74.03891444206238,24429,Subscriber,1987,1
921,2016-08-18 21:29:28,2016-08-18 21:44:50,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,26208,Subscriber,1982,1
399,2016-08-18 21:29:46,2016-08-18 21:36:26,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.71835519823214,-74.03891444206238,24563,Subscriber,1993,2
310,2016-08-18 21:29:49,2016-08-18 21:34:59,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24713,Subscriber,1983,1
1060,2016-08-18 21:31:55,2016-08-18 21:49:36,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24723,Subscriber,1972,1
6295,2016-08-18 21:32:20,2016-08-18 23:17:15,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,26285,Customer,,0
103,2016-08-18 21:32:38,2016-08-18 21:34:22,3211,Newark Ave,40.72152515,-74.046304543,3213,Van Vorst Park,40.71848892,-74.047726625,26237,Subscriber,1986,1
277,2016-08-18 21:33:12,2016-08-18 21:37:49,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.7124188237569,-74.03852552175522,24599,Subscriber,1976,2
281,2016-08-18 21:33:27,2016-08-18 21:38:08,3210,Pershing Field,40.742677141,-74.051788633,3207,Oakland Ave,40.7376037,-74.0524783,26190,Subscriber,1974,2
431,2016-08-18 21:34:15,2016-08-18 21:41:26,3184,Paulus Hook,40.7141454,-74.0335519,3275,Columbus Drive,40.71835519823214,-74.03891444206238,24684,Subscriber,1988,2
412,2016-08-18 21:34:47,2016-08-18 21:41:40,3187,Warren St,40.7211236,-74.03805095,3185,City Hall,40.7177325,-74.043845,26167,Subscriber,1983,1
5111,2016-08-18 21:34:51,2016-08-18 23:00:02,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,26237,Customer,,0
746,2016-08-18 21:35:51,2016-08-18 21:48:18,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24389,Subscriber,1982,1
722,2016-08-18 21:36:12,2016-08-18 21:48:14,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24655,Subscriber,1982,1
755,2016-08-18 21:36:27,2016-08-18 21:49:03,3195,Sip Ave,40.73074262530658,-74.06378388404846,3197,North St,40.752559,-74.044725,24695,Subscriber,1990,1
3714,2016-08-18 21:36:30,2016-08-18 22:38:25,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,24721,Customer,,0
3703,2016-08-18 21:36:37,2016-08-18 22:38:20,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,24659,Customer,,0
449,2016-08-18 21:37:21,2016-08-18 21:44:50,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26198,Subscriber,1976,1
219,2016-08-18 21:37:30,2016-08-18 21:41:10,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,24414,Subscriber,1980,1
527,2016-08-18 21:39:47,2016-08-18 21:48:35,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24534,Subscriber,1988,1
310,2016-08-18 21:40:15,2016-08-18 21:45:25,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,26157,Subscriber,1989,2
872,2016-08-18 21:44:20,2016-08-18 21:58:52,3195,Sip Ave,40.73074262530658,-74.06378388404846,3211,Newark Ave,40.72152515,-74.046304543,24582,Subscriber,1987,1
148,2016-08-18 21:45:51,2016-08-18 21:48:19,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26209,Subscriber,1979,1
484,2016-08-18 21:47:17,2016-08-18 21:55:22,3214,Essex Light Rail,40.7127742,-74.0364857,3209,Brunswick St,40.7241765,-74.0506564,24411,Subscriber,1994,1
125,2016-08-18 21:47:55,2016-08-18 21:50:01,3211,Newark Ave,40.72152515,-74.046304543,3213,Van Vorst Park,40.71848892,-74.047726625,24691,Subscriber,1987,1
193,2016-08-18 21:48:30,2016-08-18 21:51:44,3183,Exchange Place,40.7162469,-74.0334588,3275,Columbus Drive,40.71835519823214,-74.03891444206238,24683,Subscriber,1982,2
2341,2016-08-18 21:49:11,2016-08-18 22:28:13,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,24482,Subscriber,1989,1
270,2016-08-18 21:49:59,2016-08-18 21:54:29,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074262530658,-74.06378388404846,26184,Subscriber,1992,1
174,2016-08-18 21:50:26,2016-08-18 21:53:20,3211,Newark Ave,40.72152515,-74.046304543,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,26238,Subscriber,1990,1
236,2016-08-18 21:51:38,2016-08-18 21:55:35,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,26202,Subscriber,1989,1
308,2016-08-18 21:52:28,2016-08-18 21:57:37,3187,Warren St,40.7211236,-74.03805095,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,26210,Subscriber,1979,1
686,2016-08-18 21:54:14,2016-08-18 22:05:40,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,24488,Subscriber,1980,2
314,2016-08-18 21:54:35,2016-08-18 21:59:50,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,26314,Subscriber,1984,1
484,2016-08-18 21:54:39,2016-08-18 22:02:44,3183,Exchange Place,40.7162469,-74.0334588,3279,Dixon Mills,40.721630142638354,-74.04996782541275,24502,Subscriber,1983,1
2924,2016-08-18 21:54:41,2016-08-18 22:43:26,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,26224,Subscriber,1983,1
383,2016-08-18 21:56:36,2016-08-18 22:03:00,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.7124188237569,-74.03852552175522,24534,Subscriber,1977,1
1095,2016-08-18 21:56:42,2016-08-18 22:14:57,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.727595966,-74.044247311,24484,Subscriber,1975,1
618,2016-08-18 21:57:59,2016-08-18 22:08:18,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.0321082,26215,Subscriber,1991,1
1049,2016-08-18 22:01:56,2016-08-18 22:19:25,3199,Newport Pkwy,40.7287448,-74.0321082,3185,City Hall,40.7177325,-74.043845,26163,Subscriber,1987,2
752,2016-08-18 22:03:49,2016-08-18 22:16:21,3211,Newark Ave,40.72152515,-74.046304543,3192,Liberty Light Rail,40.7112423,-74.0557013,24622,Customer,,0
416,2016-08-18 22:06:13,2016-08-18 22:13:09,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3183,Exchange Place,40.7162469,-74.0334588,26232,Subscriber,1979,1
327,2016-08-18 22:07:31,2016-08-18 22:12:58,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,24686,Subscriber,1961,2
263,2016-08-18 22:08:38,2016-08-18 22:13:02,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,24477,Subscriber,1971,1
937,2016-08-18 22:12:34,2016-08-18 22:28:11,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3192,Liberty Light Rail,40.7112423,-74.0557013,26198,Subscriber,1958,1
237,2016-08-18 22:20:05,2016-08-18 22:24:03,3203,Hamilton Park,40.727595966,-74.044247311,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,24571,Subscriber,1984,1
251,2016-08-18 22:20:06,2016-08-18 22:24:17,3203,Hamilton Park,40.727595966,-74.044247311,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,26195,Subscriber,1985,2
445,2016-08-18 22:21:27,2016-08-18 22:28:52,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3195,Sip Ave,40.73074262530658,-74.06378388404846,26235,Subscriber,1983,1
855,2016-08-18 22:22:22,2016-08-18 22:36:38,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26215,Customer,,0
816,2016-08-18 22:23:00,2016-08-18 22:36:37,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24500,Customer,,0
212,2016-08-18 22:23:56,2016-08-18 22:27:29,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,24494,Subscriber,1982,1
171,2016-08-18 22:24:03,2016-08-18 22:26:55,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,26309,Subscriber,1974,2
291,2016-08-18 22:27:25,2016-08-18 22:32:17,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,24723,Subscriber,1987,2
494,2016-08-18 22:27:49,2016-08-18 22:36:03,3220,5 Corners Library,40.734961020009514,-74.0595030784607,3194,McGinley Square,40.7253399253558,-74.06762212514877,24578,Subscriber,1989,1
568,2016-08-18 22:33:45,2016-08-18 22:43:13,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.046304543,26232,Subscriber,1989,1
162,2016-08-18 22:35:49,2016-08-18 22:38:31,3211,Newark Ave,40.72152515,-74.046304543,3213,Van Vorst Park,40.71848892,-74.047726625,26223,Subscriber,1989,1
1339,2016-08-18 22:35:59,2016-08-18 22:58:19,3196,Riverview Park,40.7443187,-74.0439909,3196,Riverview Park,40.7443187,-74.0439909,24459,Customer,,0
1318,2016-08-18 22:36:18,2016-08-18 22:58:17,3196,Riverview Park,40.7443187,-74.0439909,3196,Riverview Park,40.7443187,-74.0439909,24634,Customer,,0
269,2016-08-18 22:36:43,2016-08-18 22:41:12,3220,5 Corners Library,40.734961020009514,-74.0595030784607,3207,Oakland Ave,40.7376037,-74.0524783,26192,Subscriber,1954,1
314,2016-08-18 22:41:59,2016-08-18 22:47:13,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26263,Subscriber,1982,2
498,2016-08-18 22:42:16,2016-08-18 22:50:35,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,26215,Subscriber,1985,2
654,2016-08-18 22:42:36,2016-08-18 22:53:31,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978099194,-74.0496379137039,26314,Subscriber,1977,2
1012,2016-08-18 22:44:03,2016-08-18 23:00:55,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,26163,Subscriber,1987,2
191,2016-08-18 22:44:39,2016-08-18 22:47:51,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24686,Subscriber,1961,2
608,2016-08-18 22:45:43,2016-08-18 22:55:51,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,26179,Subscriber,1983,1
1374,2016-08-18 22:47:43,2016-08-18 23:10:37,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,24685,Subscriber,1983,1
333,2016-08-18 22:48:08,2016-08-18 22:53:41,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,24390,Subscriber,1974,1
1533,2016-08-18 22:49:05,2016-08-18 23:14:38,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,26224,Subscriber,1982,1
245,2016-08-18 22:50:50,2016-08-18 22:54:56,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,24500,Subscriber,1986,1
1327,2016-08-18 22:50:53,2016-08-18 23:13:00,3202,Newport PATH,40.7272235,-74.0337589,3197,North St,40.752559,-74.044725,26307,Subscriber,1982,1
401,2016-08-18 22:51:41,2016-08-18 22:58:23,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24446,Customer,,0
224,2016-08-18 22:52:59,2016-08-18 22:56:44,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24397,Subscriber,1981,2
985,2016-08-18 22:53:41,2016-08-18 23:10:06,3187,Warren St,40.7211236,-74.03805095,3210,Pershing Field,40.742677141,-74.051788633,26297,Subscriber,1968,1
1023,2016-08-18 22:57:57,2016-08-18 23:15:00,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3192,Liberty Light Rail,40.7112423,-74.0557013,24686,Customer,,0
1241,2016-08-18 23:00:43,2016-08-18 23:21:24,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24446,Customer,,0
433,2016-08-18 23:00:43,2016-08-18 23:07:56,3195,Sip Ave,40.73074262530658,-74.06378388404846,3193,Lincoln Park,40.7246050998869,-74.07840594649315,26235,Subscriber,1991,1
324,2016-08-18 23:02:04,2016-08-18 23:07:28,3195,Sip Ave,40.73074262530658,-74.06378388404846,3225,Baldwin at Montgomery,40.7236589,-74.0641943,26184,Subscriber,1970,1
586,2016-08-18 23:02:04,2016-08-18 23:11:50,3195,Sip Ave,40.73074262530658,-74.06378388404846,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,24535,Subscriber,1985,2
730,2016-08-18 23:02:53,2016-08-18 23:15:03,3195,Sip Ave,40.73074262530658,-74.06378388404846,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,26317,Subscriber,1990,1
160,2016-08-18 23:03:03,2016-08-18 23:05:43,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3211,Newark Ave,40.72152515,-74.046304543,24623,Subscriber,1979,1
585,2016-08-18 23:04:54,2016-08-18 23:14:40,3195,Sip Ave,40.73074262530658,-74.06378388404846,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,24526,Subscriber,1964,1
320,2016-08-18 23:06:06,2016-08-18 23:11:27,3195,Sip Ave,40.73074262530658,-74.06378388404846,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24718,Subscriber,1978,2
246,2016-08-18 23:07:33,2016-08-18 23:11:39,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24419,Subscriber,1984,1
356,2016-08-18 23:18:15,2016-08-18 23:24:11,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,26246,Subscriber,1985,0
191,2016-08-18 23:18:59,2016-08-18 23:22:10,3207,Oakland Ave,40.7376037,-74.0524783,3210,Pershing Field,40.742677141,-74.051788633,26261,Subscriber,1981,1
246,2016-08-18 23:19:08,2016-08-18 23:23:14,3206,Hilltop,40.7311689,-74.0575736,3207,Oakland Ave,40.7376037,-74.0524783,24559,Subscriber,1957,1
276,2016-08-18 23:19:46,2016-08-18 23:24:23,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3202,Newport PATH,40.7272235,-74.0337589,24429,Subscriber,1988,1
323,2016-08-18 23:24:14,2016-08-18 23:29:38,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.727595966,-74.044247311,26224,Subscriber,1985,1
319,2016-08-18 23:24:19,2016-08-18 23:29:38,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.727595966,-74.044247311,24574,Subscriber,1987,2
322,2016-08-18 23:30:31,2016-08-18 23:35:53,3194,McGinley Square,40.7253399253558,-74.06762212514877,3191,Union St,40.7182113,-74.0836394,24712,Subscriber,1979,1
354,2016-08-18 23:33:23,2016-08-18 23:39:18,3194,McGinley Square,40.7253399253558,-74.06762212514877,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24529,Subscriber,1977,1
653,2016-08-18 23:35:51,2016-08-18 23:46:44,3184,Paulus Hook,40.7141454,-74.0335519,3211,Newark Ave,40.72152515,-74.046304543,24659,Subscriber,1986,1
148,2016-08-18 23:41:23,2016-08-18 23:43:52,3210,Pershing Field,40.742677141,-74.051788633,3207,Oakland Ave,40.7376037,-74.0524783,26261,Subscriber,1981,1
172,2016-08-18 23:42:48,2016-08-18 23:45:40,3207,Oakland Ave,40.7376037,-74.0524783,3210,Pershing Field,40.742677141,-74.051788633,26204,Subscriber,1976,1
178,2016-08-18 23:43:47,2016-08-18 23:46:46,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24704,Subscriber,1985,1
533,2016-08-18 23:49:43,2016-08-18 23:58:36,3211,Newark Ave,40.72152515,-74.046304543,3225,Baldwin at Montgomery,40.7236589,-74.0641943,26232,Subscriber,1974,1
256,2016-08-18 23:50:11,2016-08-18 23:54:28,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,24501,Subscriber,1981,1
320,2016-08-18 23:56:01,2016-08-19 00:01:21,3206,Hilltop,40.7311689,-74.0575736,3212,Christ Hospital,40.734785818,-74.050443636,24562,Subscriber,1971,2
712,2016-08-18 23:58:55,2016-08-19 00:10:48,3220,5 Corners Library,40.734961020009514,-74.0595030784607,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,26299,Subscriber,1978,1
337,2016-08-18 23:59:06,2016-08-19 00:04:43,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,26244,Subscriber,1964,2
283,2016-08-19 00:05:51,2016-08-19 00:10:35,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24401,Subscriber,1986,2
301,2016-08-19 00:06:13,2016-08-19 00:11:14,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,26316,Subscriber,1986,1
2269,2016-08-19 00:06:26,2016-08-19 00:44:16,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,26163,Subscriber,1975,1
143,2016-08-19 00:11:03,2016-08-19 00:13:26,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,24453,Subscriber,1970,1
2798,2016-08-19 00:11:13,2016-08-19 00:57:52,3202,Newport PATH,40.7272235,-74.0337589,3194,McGinley Square,40.7253399253558,-74.06762212514877,24429,Subscriber,1998,1
279,2016-08-19 00:14:25,2016-08-19 00:19:04,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,24395,Subscriber,1989,2
317,2016-08-19 00:25:19,2016-08-19 00:30:36,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24626,Subscriber,1981,1
3061,2016-08-19 00:31:43,2016-08-19 01:22:45,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,24482,Subscriber,1977,1
214,2016-08-19 00:34:00,2016-08-19 00:37:34,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3187,Warren St,40.7211236,-74.03805095,24626,Subscriber,1981,1
510,2016-08-19 00:35:24,2016-08-19 00:43:54,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24628,Subscriber,1989,1
560,2016-08-19 00:42:47,2016-08-19 00:52:07,3185,City Hall,40.7177325,-74.043845,3190,Garfield Ave Station,40.7104670233797,-74.07003879547119,26167,Subscriber,1988,1
200,2016-08-19 00:51:00,2016-08-19 00:54:20,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.046304543,24664,Subscriber,1992,1
614,2016-08-19 00:58:25,2016-08-19 01:08:40,3194,McGinley Square,40.7253399253558,-74.06762212514877,3189,West Side Light Rail,40.714402,-74.0887723,26284,Subscriber,1962,1
454,2016-08-19 01:14:27,2016-08-19 01:22:01,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,24541,Customer,,0
483,2016-08-19 01:14:28,2016-08-19 01:22:32,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,26263,Customer,,0
293,2016-08-19 01:14:42,2016-08-19 01:19:35,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,24416,Customer,,0
469,2016-08-19 02:03:39,2016-08-19 02:11:29,3273,Manila & 1st,40.721650724879986,-74.04288411140442,3202,Newport PATH,40.7272235,-74.0337589,26270,Subscriber,1972,1
509,2016-08-19 02:25:57,2016-08-19 02:34:27,3211,Newark Ave,40.72152515,-74.046304543,3268,Lafayette Park,40.71346382669195,-74.06285852193832,26266,Subscriber,1969,1
1063,2016-08-19 03:49:33,2016-08-19 04:07:16,3217,Bayside Park,40.698650544,-74.082079678,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26189,Subscriber,1983,1
154,2016-08-19 04:42:18,2016-08-19 04:44:52,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26234,Subscriber,1982,1
510,2016-08-19 04:53:19,2016-08-19 05:01:49,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,26245,Subscriber,1990,1
953,2016-08-19 05:01:41,2016-08-19 05:17:35,3202,Newport PATH,40.7272235,-74.0337589,3205,JC Medical Center,40.71653978099194,-74.0496379137039,26270,Subscriber,1982,1
2322,2016-08-19 05:14:51,2016-08-19 05:53:34,3214,Essex Light Rail,40.7127742,-74.0364857,3203,Hamilton Park,40.727595966,-74.044247311,24711,Subscriber,1974,2
860,2016-08-19 05:16:24,2016-08-19 05:30:44,3207,Oakland Ave,40.7376037,-74.0524783,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,24443,Subscriber,1984,2
335,2016-08-19 05:19:10,2016-08-19 05:24:46,3213,Van Vorst Park,40.71848892,-74.047726625,3183,Exchange Place,40.7162469,-74.0334588,26207,Subscriber,1984,1
126,2016-08-19 05:21:33,2016-08-19 05:23:39,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24419,Subscriber,1980,1
215,2016-08-19 05:33:07,2016-08-19 05:36:42,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24429,Subscriber,1978,2
548,2016-08-19 05:46:15,2016-08-19 05:55:23,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,26218,Subscriber,1960,1
750,2016-08-19 05:47:15,2016-08-19 05:59:46,3190,Garfield Ave Station,40.7104670233797,-74.07003879547119,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24667,Subscriber,1986,1
484,2016-08-19 05:50:19,2016-08-19 05:58:24,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.73074262530658,-74.06378388404846,26286,Subscriber,1965,1
141,2016-08-19 05:53:53,2016-08-19 05:56:15,3214,Essex Light Rail,40.7127742,-74.0364857,3184,Paulus Hook,40.7141454,-74.0335519,24442,Subscriber,1961,1
153,2016-08-19 05:57:45,2016-08-19 06:00:18,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24479,Subscriber,1985,1
837,2016-08-19 06:00:06,2016-08-19 06:14:04,3203,Hamilton Park,40.727595966,-74.044247311,3184,Paulus Hook,40.7141454,-74.0335519,26215,Subscriber,1974,2
334,2016-08-19 06:02:36,2016-08-19 06:08:11,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26196,Subscriber,1966,1
357,2016-08-19 06:02:47,2016-08-19 06:08:45,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24521,Subscriber,1977,1
1416,2016-08-19 06:03:12,2016-08-19 06:26:48,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,26185,Subscriber,1983,2
858,2016-08-19 06:03:18,2016-08-19 06:17:37,3194,McGinley Square,40.7253399253558,-74.06762212514877,3183,Exchange Place,40.7162469,-74.0334588,26194,Subscriber,1979,1
170,2016-08-19 06:08:33,2016-08-19 06:11:24,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,26177,Subscriber,1974,1
240,2016-08-19 06:10:21,2016-08-19 06:14:21,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24492,Subscriber,1988,1
